Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cation transmembrane transporter activity (GO:0008324)	1/48	0.289949249724438	0.37832950231423995	0	0	2.98943715104874	3.7010707882854015	SLC39A1
lipase activity (GO:0016298)	1/49	0.29500273063188476	0.38085008610677185	0	0	2.9270094562647753	3.573207284207981	FAAH
tRNA binding (GO:0000049)	1/49	0.29500273063188476	0.38085008610677185	0	0	2.9270094562647753	3.573207284207981	SARS1
inorganic cation transmembrane transporter activity (GO:0022890)	1/51	0.3050027994042638	0.39168780555073873	0	0	2.809645390070922	3.33626937455718	SLC39A1
transcription coregulator binding (GO:0001221)	1/53	0.3148620063446794	0.40013713306303006	0	0	2.7013093289689034	3.121689278141575	MTF2
nuclear receptor coactivator activity (GO:0030374)	1/53	0.3148620063446794	0.40013713306303006	0	0	2.7013093289689034	3.121689278141575	DCAF6
calcium ion transmembrane transporter activity (GO:0015085)	1/55	0.3245823217168106	0.4082375592726896	0	0	2.6009981612818494	2.9266849736753224	ANXA9
flavin adenine dinucleotide binding (GO:0050660)	1/55	0.3245823217168106	0.4082375592726896	0	0	2.6009981612818494	2.9266849736753224	DPYD
receptor tyrosine kinase binding (GO:0030971)	1/56	0.3293910032845723	0.41216105026377253	0	0	2.55357833655706	2.8357737015351168	SHC1
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)	1/57	0.33416568850604167	0.4138904974389551	0	0	2.5078520770010133	2.7489026446680795	FAAH
protein phosphatase regulator activity (GO:0019888)	1/57	0.33416568850604167	0.4138904974389551	0	0	2.5078520770010133	2.7489026446680795	RCAN1
cytokine activity (GO:0005125)	2/173	0.3482130559369507	0.4287761747146839	0	0	1.6446950710108605	1.7350558629830974	WNT2B;CSF1
transcription cis-regulatory region binding (GO:0000976)	5/549	0.3508394225524662	0.4287761747146839	0	0	1.2957546157148991	1.3572079109184454	ZFP69;MTF1;NFYC;ARNT;ZNF684
DNA binding (GO:0003677)	7/811	0.3539083042845812	0.4287761747146839	0	0	1.2288372950064492	1.2764147130820527	POLR3C;MTF1;NFYC;ZMYM6;MTF2;ARNT;ZNF148
SH3 domain binding (GO:0017124)	1/62	0.3575374633636178	0.4287761747146839	0	0	2.3017091035926054	2.3673426372429898	SYNJ1
syntaxin binding (GO:0019905)	1/62	0.3575374633636178	0.4287761747146839	0	0	2.3017091035926054	2.3673426372429898	STXBP3
protein serine/threonine phosphatase activity (GO:0004722)	1/62	0.3575374633636178	0.4287761747146839	0	0	2.3017091035926054	2.3673426372429898	PPM1J
actin binding (GO:0003779)	2/177	0.3584849985319488	0.4287761747146839	0	0	1.6067755102040817	1.6483403261195462	MACF1;MLPH
PDZ domain binding (GO:0030165)	1/63	0.3621131240530589	0.4310029378972994	0	0	2.264470372912377	2.3002458766409326	GNG5
receptor ligand activity (GO:0048018)	3/307	0.37236477485426817	0.4410534226429195	0	0	1.3882525558500567	1.3714287779115268	WNT2B;CSF1;PRLH
anion channel activity (GO:0005253)	1/68	0.3845105435747704	0.45323948131518826	0	0	2.09495077802477	2.0023205787480167	LRRC8C
endopeptidase activity (GO:0004175)	3/315	0.38776515319124355	0.4540646536717954	0	0	1.3521029330381849	1.2809220121195943	USP16;ADAMTSL4;CTSK
GTP binding (GO:0005525)	2/189	0.3889324287598575	0.4540646536717954	0	0	1.502750190985485	1.4191216250690293	RAP1A;GNAT2
ATPase binding (GO:0051117)	1/73	0.4061268899537921	0.46964436563376905	0	0	1.9489755713159969	1.7562016791215977	ZNHIT6
double-stranded RNA binding (GO:0003725)	1/73	0.4061268899537921	0.46964436563376905	0	0	1.9489755713159969	1.7562016791215977	TFRC
purine ribonucleoside triphosphate binding (GO:0035639)	4/460	0.41301245204537	0.4748959620343302	0	0	1.2332824815662344	1.0905639942931311	RAP1A;GNAT2;ATP1A1;PRKACB
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	1/75	0.4145608193168538	0.4748959620343302	0	0	1.8961088748322792	1.6695913388740138	ANXA9
hormone activity (GO:0005179)	1/78	0.4269892153565235	0.4868475165747277	0	0	1.8219581836603114	1.5504800790707707	PRLH
DNA-binding transcription factor binding (GO:0140297)	2/208	0.435782711845223	0.494562705535974	0	0	1.3628294036061026	1.1319818122244016	GSK3B;DMAP1
protein serine/threonine kinase activity (GO:0004674)	3/344	0.44271785179154144	0.4982927123735903	0	0	1.235279225300112	1.006533448924555	GSK3B;PRKAA2;PKN2
metalloendopeptidase activity (GO:0004222)	1/82	0.4431537646929061	0.4982927123735903	0	0	1.731634707994046	1.4092709422743648	ADAMTSL4
calcium channel activity (GO:0005262)	1/84	0.45106541370553366	0.5048622061658267	0	0	1.689737674100658	1.3452726664964674	ANXA9
growth factor activity (GO:0008083)	1/87	0.4627240737953961	0.5155464566487518	0	0	1.6305459343559294	1.2565384097307606	CSF1
heme binding (GO:0020037)	1/91	0.4778873228555985	0.5300204853489365	0	0	1.5577620173364854	1.1502207865026661	SDHC
histone deacetylase binding (GO:0042826)	1/93	0.48530881901671463	0.5358160716745628	0	0	1.5237434474252236	1.1016205722894645	PKN2
phosphatidylinositol bisphosphate binding (GO:1902936)	1/94	0.48898018996960635	0.5374376862729007	0	0	1.5072828490810646	1.0783603452195967	ANXA9
carboxylic ester hydrolase activity (GO:0052689)	1/96	0.4962450985342284	0.5429766997414875	0	0	1.4754012691302725	1.0337920163475458	FAAH
single-stranded DNA binding (GO:0003697)	1/97	0.4998390007009253	0.5435018404159134	0	0	1.4599586288416075	1.0124363876503346	POLR3C
cation channel activity (GO:0005261)	1/98	0.5034074423524445	0.5435018404159134	0	0	1.4448343935073482	0.9916699057420328	ANXA9
protein kinase regulator activity (GO:0019887)	1/98	0.5034074423524445	0.5435018404159134	0	0	1.4448343935073482	0.9916699057420328	FAF1
cytokine receptor binding (GO:0005126)	1/105	0.5276885274300598	0.5647193012848009	0	0	1.3471085651936716	0.8611379103023546	CSF1
growth factor receptor binding (GO:0070851)	1/105	0.5276885274300598	0.5647193012848009	0	0	1.3471085651936716	0.8611379103023546	SHC1
sequence-specific DNA binding (GO:0043565)	5/707	0.5667922793796639	0.6039184112167598	0	0	0.9959032586769813	0.565436417021729	TBX15;MTF1;ARNT;ZNF148;ZNF684
sequence-specific double-stranded DNA binding (GO:1990837)	5/712	0.5731034219100984	0.6079879780263654	0	0	0.9886019884574485	0.5503439379301426	TBX15;MTF1;NFYC;ARNT;ZNF684
ATP binding (GO:0005524)	2/278	0.5896684453755745	0.6228532496607799	0	0	1.0135610766045549	0.5353577479482475	ATP1A1;PRKACB
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	9/1359	0.6340047464015361	0.6667980953533398	0	0	0.927719298245614	0.42276060632611107	HEYL;TBX15;ZFP69;SARS1;MTF1;NFYC;ARNT;ZNF148;ZNF684
adenyl ribonucleotide binding (GO:0032559)	2/306	0.6419626098868559	0.6712403119911203	0	0	0.918890977443609	0.4072756529133758	ATP1A1;PRKACB
tubulin binding (GO:0015631)	2/307	0.6437304631390252	0.6712403119911203	0	0	0.915831381733021	0.4034009890429213	PSRC1;S100A8
magnesium ion binding (GO:0000287)	1/146	0.6479908371595952	0.6728075075188987	0	0	0.9641966250917094	0.4183444003343665	PRKACB
double-stranded DNA binding (GO:0003690)	4/651	0.6831548538213653	0.7063126454763268	0	0	0.8606500459198531	0.3279366878950167	TBX15;MTF1;ARNT;ZNF684
DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	2/333	0.6873215966497109	0.7076222345254408	0	0	0.8427708243418213	0.3159994311157151	MTF1;NFYC
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	7/1149	0.713920709030141	0.7260861953235407	0	0	0.8497891937471622	0.28636483019714065	HEYL;TBX15;SARS1;MTF1;NFYC;ARNT;ZNF148
cis-regulatory region sequence-specific DNA binding (GO:0000987)	7/1149	0.713920709030141	0.7260861953235407	0	0	0.8497891937471622	0.28636483019714065	HEYL;TBX15;SARS1;MTF1;NFYC;ARNT;ZNF148
small GTPase binding (GO:0031267)	1/175	0.7141831429411876	0.7260861953235407	0	0	0.8023151544794979	0.2700719951376242	MLPH
GTPase binding (GO:0051020)	1/201	0.7629350223153536	0.7724321387757107	0	0	0.6970921985815602	0.18862088855981052	MLPH
transcription regulatory region nucleic acid binding (GO:0001067)	1/212	0.7809855779789173	0.7874400042432059	0	0	0.6603811636583644	0.16324529609096683	NFYC
G protein-coupled receptor activity (GO:0004930)	1/283	0.868777386503575	0.8723526020858944	0	0	0.49232935969015645	0.06925516290201301	GNAT2
ubiquitin-protein transferase activity (GO:0004842)	1/392	0.940445532604854	0.940445532604854	0	0	0.3531044240082712	0.021681157233608632	DZIP3
