Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
leptin-mediated signaling pathway (GO:0033210)	1/10	0.06878868402799701	0.28724220455141247	0	0	15.641449960598896	41.86771974668722	LEPR
membrane lipid catabolic process (GO:0046466)	1/10	0.06878868402799701	0.28724220455141247	0	0	15.641449960598896	41.86771974668722	PPT1
positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949)	1/10	0.06878868402799701	0.28724220455141247	0	0	15.641449960598896	41.86771974668722	ARNT
positive regulation of vasculogenesis (GO:2001214)	1/10	0.06878868402799701	0.28724220455141247	0	0	15.641449960598896	41.86771974668722	RAP1A
monocyte activation (GO:0042117)	1/10	0.06878868402799701	0.28724220455141247	0	0	15.641449960598896	41.86771974668722	CSF1
protein K11-linked deubiquitination (GO:0035871)	1/10	0.06878868402799701	0.28724220455141247	0	0	15.641449960598896	41.86771974668722	OTUD7B
regulation of cell motility (GO:2000145)	3/133	0.0690786425732943	0.2875343498194129	0	0	3.275262866629773	8.75317170239642	MACF1;LMO4;PKN2
cellular response to lipid (GO:0071396)	4/219	0.07098271207374901	0.28901019790080656	0	0	2.6481968318166498	7.005325192380688	CD86;CD80;BCL10;ATP1A1
positive regulation of Ras protein signal transduction (GO:0046579)	2/63	0.07384646775154079	0.28901019790080656	0	0	4.636299765807962	12.081117400991317	NOTCH2;SHC1
pyrimidine nucleoside catabolic process (GO:0046135)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	DPYD
atrial septum morphogenesis (GO:0060413)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	NOTCH2
cardiac muscle cell membrane repolarization (GO:0099622)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	ATP1A1
carnitine shuttle (GO:0006853)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	PRKAA2
cellular glucan metabolic process (GO:0006073)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	GSK3B
regulation of establishment of protein localization to telomere (GO:0070203)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	CCT8
cellular response to interleukin-2 (GO:0071352)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	SHC1
cellular response to superoxide (GO:0071451)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	PRDX1
regulation of mitochondrial fusion (GO:0010635)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	TFRC
detection of light stimulus involved in sensory perception (GO:0050962)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	GNAT2
detection of light stimulus involved in visual perception (GO:0050908)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	GNAT2
phosphorylated carbohydrate dephosphorylation (GO:0046838)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	SYNJ1
regulation of protein localization to Cajal body (GO:1904869)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	CCT8
fatty acid homeostasis (GO:0055089)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	PRKAA2
glycerolipid metabolic process (GO:0046486)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	PIP5K1A
hematopoietic stem cell proliferation (GO:0071425)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	WNT2B
positive regulation of keratinocyte proliferation (GO:0010838)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	NOTCH2
positive regulation of macrophage differentiation (GO:0045651)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	CSF1
inositol phosphate dephosphorylation (GO:0046855)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	SYNJ1
insulin-like growth factor receptor signaling pathway (GO:0048009)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	GIGYF2
interleukin-2-mediated signaling pathway (GO:0038110)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	SHC1
lipoprotein catabolic process (GO:0042159)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	PPT1
positive regulation of protein localization to Cajal body (GO:1904871)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	CCT8
synaptic vesicle transport (GO:0048489)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	SYNJ1
positive regulation of vacuole organization (GO:0044090)	1/11	0.07540357879431908	0.28901019790080656	0	0	14.076595744680851	36.38659995556786	ELAPOR1
regulation of innate immune response (GO:0045088)	2/64	0.07588516609536636	0.28916009354706657	0	0	4.561290322580645	11.761442426020736	IFNAR2;POLR3C
tRNA processing (GO:0008033)	2/64	0.07588516609536636	0.28916009354706657	0	0	4.561290322580645	11.761442426020736	SARS1;TRIT1
cell-cell junction assembly (GO:0007043)	2/66	0.08001566055394252	0.29281338115805144	0	0	4.418303571428571	11.158571060734282	GJA5;PKN2
cellular response to nutrient levels (GO:0031669)	2/66	0.08001566055394252	0.29281338115805144	0	0	4.418303571428571	11.158571060734282	PRKAA2;ELAPOR1
positive regulation of cell cycle (GO:0045787)	2/66	0.08001566055394252	0.29281338115805144	0	0	4.418303571428571	11.158571060734282	PSRC1;PKN2
positive regulation of cell death (GO:0010942)	2/66	0.08001566055394252	0.29281338115805144	0	0	4.418303571428571	11.158571060734282	GSK3B;FAF1
Ras protein signal transduction (GO:0007265)	3/142	0.08049868099773812	0.29281338115805144	0	0	3.061798043579525	7.714244505062103	GPSM2;RAP1A;SHC1
chromatin organization (GO:0006325)	3/142	0.08049868099773812	0.29281338115805144	0	0	3.061798043579525	7.714244505062103	KDM4A;MTF2;MYSM1
pyrimidine nucleobase metabolic process (GO:0006206)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	DPYD
negative regulation of cilium assembly (GO:1902018)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	ODF2L
regulation of feeding behavior (GO:0060259)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	LEPR
regulation of hemopoiesis (GO:1903706)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	MYSM1
nucleoside catabolic process (GO:0009164)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	DPYD
depurination (GO:0045007)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	MUTYH
dosage compensation by inactivation of X chromosome (GO:0009048)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	LRIF1
polyol transport (GO:0015791)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	SLC5A3
regulation of ventricular cardiac muscle cell action potential (GO:0098911)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	DLG1
histone H3-K9 demethylation (GO:0033169)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	KDM4A
positive regulation of leukocyte proliferation (GO:0070665)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	CSF1
inositol phosphate catabolic process (GO:0071545)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	SYNJ1
positive regulation of protein localization to chromosome, telomeric region (GO:1904816)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	CCT8
thyroid hormone generation (GO:0006590)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	CTSK
motile cilium assembly (GO:0044458)	1/12	0.08197181357640004	0.29281338115805144	0	0	12.796260477111542	32.008307827212725	SPATA6
canonical Wnt signaling pathway (GO:0060070)	2/68	0.08421462875928895	0.29281338115805144	0	0	4.283982683982684	10.600229496065001	GSK3B;WNT2B
negative regulation of cellular catabolic process (GO:0031330)	2/69	0.08633893424931051	0.29281338115805144	0	0	4.2198294243070364	10.336365128656407	KDM4A;LEPR
cellular response to calcium ion (GO:0071277)	2/69	0.08633893424931051	0.29281338115805144	0	0	4.2198294243070364	10.336365128656407	PRKAA2;SYT11
carbohydrate homeostasis (GO:0033500)	2/70	0.08847933855048654	0.29281338115805144	0	0	4.157563025210084	10.082033032157572	PRKAA2;LEPR
positive regulation of cell-substrate adhesion (GO:0010811)	2/70	0.08847933855048654	0.29281338115805144	0	0	4.157563025210084	10.082033032157572	GSK3B;CSF1
wound healing (GO:0042060)	2/70	0.08847933855048654	0.29281338115805144	0	0	4.157563025210084	10.082033032157572	MACF1;SYT11
negative regulation of autophagosome assembly (GO:1902902)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	TMEM39A
alpha-linolenic acid metabolic process (GO:0036109)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	ELOVL1
purine-containing compound catabolic process (GO:0072523)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	DPYD
antifungal innate immune response (GO:0061760)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	BCL10
regulation of autophagosome maturation (GO:1901096)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	TMEM39A
negative regulation of histone methylation (GO:0031061)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	MTF2
cellular potassium ion homeostasis (GO:0030007)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	ATP1A1
cellular response to interleukin-15 (GO:0071350)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	SHC1
regulation of lysosomal lumen pH (GO:0035751)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	PPT1
regulation of protein acetylation (GO:1901983)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	GSK3B
plasma membrane repair (GO:0001778)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	SYT11
fatty acid elongation (GO:0030497)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	ELOVL1
relaxation of cardiac muscle (GO:0055119)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	ATP1A1
high-density lipoprotein particle assembly (GO:0034380)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	PRKACB
homeostasis of number of cells (GO:0048872)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	UBAP2L
interleukin-15-mediated signaling pathway (GO:0035723)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	SHC1
sodium ion export across plasma membrane (GO:0036376)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	ATP1A1
sphingoid biosynthetic process (GO:0046520)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	GBA
sphingosine biosynthetic process (GO:0046512)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	GBA
spliceosomal tri-snRNP complex assembly (GO:0000244)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	PRPF3
positive regulation of protein acetylation (GO:1901985)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	PRKAA2
synaptic vesicle localization (GO:0097479)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	SYNJ1
positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	SLC5A3
mature B cell differentiation involved in immune response (GO:0002313)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	NOTCH2
very long-chain fatty acid biosynthetic process (GO:0042761)	1/13	0.08849371504011501	0.29281338115805144	0	0	11.729314420803783	28.4415201317001	ELOVL1
regulation of ERK1 and ERK2 cascade (GO:0070372)	4/238	0.0898041749685706	0.2961515286420835	0	0	2.4308187786448654	5.858574223255972	NOTCH2;DLG1;RAP1A;SHC1
protein tetramerization (GO:0051262)	2/71	0.090635509913415	0.2961515286420835	0	0	4.097101449275362	9.836768567295131	USP16;CRYZ
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	2/71	0.090635509913415	0.2961515286420835	0	0	4.097101449275362	9.836768567295131	DLG1;CDKN2C
regulation of glycolytic process (GO:0006110)	2/71	0.090635509913415	0.2961515286420835	0	0	4.097101449275362	9.836768567295131	PRKAA2;ARNT
regulation of TOR signaling (GO:0032006)	2/71	0.090635509913415	0.2961515286420835	0	0	4.097101449275362	9.836768567295131	PRKAA2;GBA
brain development (GO:0007420)	3/150	0.09128992620807216	0.2963173191326472	0	0	2.8939950080751724	6.9273987824635315	SYNJ1;PPT1;TBC1D23
regulation of intracellular signal transduction (GO:1902531)	6/437	0.0916298244173622	0.2963173191326472	0	0	1.988569673809199	4.752678470376176	DLG1;ARHGAP31;ARHGAP30;PRKAA2;GBA;PIP5K1A
negative regulation of neuroinflammatory response (GO:0150079)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	SYT11
regulation of gastrulation (GO:0010470)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	PHLDB2
regulation of histone deacetylation (GO:0031063)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	PRMT6
cytoplasmic sequestering of transcription factor (GO:0042994)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	FAF1
regulation of vasculogenesis (GO:2001212)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	RAP1A
relaxation of muscle (GO:0090075)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	ATP1A1
positive regulation of granulocyte macrophage colony-stimulating factor production (GO:0032725)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	CD80
synaptic membrane adhesion (GO:0099560)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	NTNG1
positive regulation of protein-containing complex disassembly (GO:0043243)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	GBA
maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	ZNHIT6
membrane repolarization during action potential (GO:0086011)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	ATP1A1
positive regulation of T cell receptor signaling pathway (GO:0050862)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	BCL10
microvillus organization (GO:0032528)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	RAP1A
positive regulation of type 2 immune response (GO:0002830)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	CD86
monoacylglycerol metabolic process (GO:0046462)	1/14	0.09496960768666611	0.2963173191326472	0	0	10.826513911620294	25.487761269858467	FAAH
neurotransmitter transport (GO:0006836)	2/73	0.09499384599585246	0.2963173191326472	0	0	3.9812877263581488	9.371725045177696	STXBP3;SYNJ1
insulin receptor signaling pathway (GO:0008286)	2/73	0.09499384599585246	0.2963173191326472	0	0	3.9812877263581488	9.371725045177696	GSK3B;SHC1
proteolysis involved in cellular protein catabolic process (GO:0051603)	2/74	0.09719536628547099	0.3017442844064384	0	0	3.9257936507936506	9.151151569990917	CTSK;OTUD7B
sphingolipid biosynthetic process (GO:0030148)	2/74	0.09719536628547099	0.3017442844064384	0	0	3.9257936507936506	9.151151569990917	ELOVL1;GBA
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	3/155	0.09832453951453904	0.3045264766481103	0	0	2.7980878455130633	6.490113395897423	TFRC;BCL10;S100A8
negative regulation of androgen receptor signaling pathway (GO:0060766)	1/15	0.10139981372001562	0.3046656472001389	0	0	10.052684903748734	23.00741934663807	HEYL
pyrimidine nucleoside metabolic process (GO:0006213)	1/15	0.10139981372001562	0.3046656472001389	0	0	10.052684903748734	23.00741934663807	DPYD
cellular sodium ion homeostasis (GO:0006883)	1/15	0.10139981372001562	0.3046656472001389	0	0	10.052684903748734	23.00741934663807	ATP1A1
regulation of macrophage differentiation (GO:0045649)	1/15	0.10139981372001562	0.3046656472001389	0	0	10.052684903748734	23.00741934663807	CSF1
regulation of microglial cell activation (GO:1903978)	1/15	0.10139981372001562	0.3046656472001389	0	0	10.052684903748734	23.00741934663807	SYT11
positive regulation of osteoclast differentiation (GO:0045672)	1/15	0.10139981372001562	0.3046656472001389	0	0	10.052684903748734	23.00741934663807	CSF1
positive regulation of protein export from nucleus (GO:0046827)	1/15	0.10139981372001562	0.3046656472001389	0	0	10.052684903748734	23.00741934663807	GSK3B
macrophage differentiation (GO:0030225)	1/15	0.10139981372001562	0.3046656472001389	0	0	10.052684903748734	23.00741934663807	CSF1
membrane raft organization (GO:0031579)	1/15	0.10139981372001562	0.3046656472001389	0	0	10.052684903748734	23.00741934663807	PPT1
membrane repolarization during cardiac muscle cell action potential (GO:0086013)	1/15	0.10139981372001562	0.3046656472001389	0	0	10.052684903748734	23.00741934663807	ATP1A1
positive regulation of telomerase RNA localization to Cajal body (GO:1904874)	1/15	0.10139981372001562	0.3046656472001389	0	0	10.052684903748734	23.00741934663807	CCT8
microvillus assembly (GO:0030033)	1/15	0.10139981372001562	0.3046656472001389	0	0	10.052684903748734	23.00741934663807	RAP1A
protein kinase A signaling (GO:0010737)	1/15	0.10139981372001562	0.3046656472001389	0	0	10.052684903748734	23.00741934663807	PRKACB
T cell receptor signaling pathway (GO:0050852)	3/158	0.10264799937889038	0.30770856694543514	0	0	2.7435135762357854	6.245470453012301	VTCN1;BCL10;CD247
negative regulation of protein serine/threonine kinase activity (GO:0071901)	2/78	0.10614311766801363	0.3102963472613965	0	0	3.718421052631579	8.340295448577839	GADD45A;GBA
negative regulation of cell-substrate junction organization (GO:0150118)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	PHLDB2
negative regulation of focal adhesion assembly (GO:0051895)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	PHLDB2
negative regulation of histone modification (GO:0031057)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	PRMT6
basement membrane organization (GO:0071711)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	NTNG1
negative regulation of macrophage activation (GO:0043031)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	SYT11
regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	CD80
neuron projection organization (GO:0106027)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	GSK3B
regulation of isotype switching (GO:0045191)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	TFRC
regulation of monocyte differentiation (GO:0045655)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	CSF1
positive regulation of immunoglobulin mediated immune response (GO:0002891)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	TFRC
histone H2A acetylation (GO:0043968)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	DMAP1
positive regulation of isotype switching (GO:0045830)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	TFRC
positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	BCL10
serine family amino acid metabolic process (GO:0009069)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	SARS1
late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	TMEM50B
sphingolipid catabolic process (GO:0030149)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	PPT1
membrane repolarization (GO:0086009)	1/16	0.10778465314206122	0.3102963472613965	0	0	9.382033096926714	20.899604518737647	ATP1A1
regulation of ion transport (GO:0043269)	2/79	0.10841393575004059	0.310751349841359	0	0	3.6699443413729127	8.153877345289617	SYT11;ATP1A1
peptide biosynthetic process (GO:0043043)	3/162	0.10852846610359794	0.310751349841359	0	0	2.673951404913805	5.93815827656065	SARS1;PABPC4;MRPL9
regulation of NIK/NF-kappaB signaling (GO:1901222)	2/80	0.11069770357534668	0.310751349841359	0	0	3.6227106227106227	7.973412857270611	CD86;DLG1
glycerophospholipid metabolic process (GO:0006650)	2/80	0.11069770357534668	0.310751349841359	0	0	3.6227106227106227	7.973412857270611	SYNJ1;PIP5K1A
skin development (GO:0043588)	2/80	0.11069770357534668	0.310751349841359	0	0	3.6227106227106227	7.973412857270611	TMEM79;PIP5K1A
lipid biosynthetic process (GO:0008610)	2/80	0.11069770357534668	0.310751349841359	0	0	3.6227106227106227	7.973412857270611	PRKAA2;PIP5K1A
positive regulation of cell differentiation (GO:0045597)	4/258	0.1119311214832827	0.310751349841359	0	0	2.2371334018030353	4.899034865387622	HEYL;AKIRIN1;RAP1A;CSF1
negative regulation of protein modification process (GO:0031400)	2/81	0.11299412615528763	0.310751349841359	0	0	3.5766726943942135	7.7986466824859315	GSK3B;PRKAA2
regulation of interleukin-8 production (GO:0032677)	2/81	0.11299412615528763	0.310751349841359	0	0	3.5766726943942135	7.7986466824859315	OTUD7B;BCL10
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	2/81	0.11299412615528763	0.310751349841359	0	0	3.5766726943942135	7.7986466824859315	CD86;BCL10
regulation of neuron projection development (GO:0010975)	3/165	0.11302320167689071	0.310751349841359	0	0	2.6240341060484944	5.720819856085311	NTNG1;GSK3B;RAP1A
negative regulation of nucleic acid-templated transcription (GO:1903507)	6/464	0.11330059250587718	0.310751349841359	0	0	1.868738761880298	4.069572736298094	PRMT6;KDM4A;HEYL;SHC1;DMAP1;ZNF148
activation of protein kinase A activity (GO:0034199)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	PRKACB
acyl-CoA biosynthetic process (GO:0071616)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	PPT1
purine ribonucleotide transport (GO:0015868)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	LRRC8C
pyrimidine-containing compound catabolic process (GO:0072529)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	DPYD
negative regulation of phagocytosis (GO:0050765)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	SYT11
regulation of metal ion transport (GO:0010959)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	DLG1
detection of visible light (GO:0009584)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	GNAT2
diol biosynthetic process (GO:0034312)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	GBA
positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	PSRC1
positive regulation of DNA replication (GO:0045740)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	FAF1
ruffle organization (GO:0031529)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	PIP5K1A
mesenchyme morphogenesis (GO:0072132)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	HEYL
positive regulation of transcription of Notch receptor target (GO:0007221)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	HEYL
monosaccharide transmembrane transport (GO:0015749)	1/17	0.1141244437060844	0.310751349841359	0	0	8.795212765957446	19.089708639811313	SLC5A3
long-chain fatty acid metabolic process (GO:0001676)	2/83	0.11762377301687253	0.31119900546710993	0	0	3.488007054673721	7.465256323067759	ELOVL1;FAAH
3'-UTR-mediated mRNA stabilization (GO:0070935)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	ELAVL4
adenine nucleotide transport (GO:0051503)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	LRRC8C
regulation of catabolic process (GO:0009894)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	FAF1
negative regulation of interleukin-8 production (GO:0032717)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	OTUD7B
negative regulation of leukocyte cell-cell adhesion (GO:1903038)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	VTCN1
regulation of cellular protein catabolic process (GO:1903362)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	FAF1
regulation of fatty acid metabolic process (GO:0019217)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	PRKAA2
regulation of membrane depolarization (GO:0003254)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	GJA5
regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	GSK3B
pigment granule transport (GO:0051904)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	MLPH
endothelial cell proliferation (GO:0001935)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	DLG1
regulation of protein-containing complex disassembly (GO:0043244)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	GBA
regulation of telomerase RNA localization to Cajal body (GO:1904872)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	CCT8
regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	GJA5
response to interferon-alpha (GO:0035455)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	IFNAR2
positive regulation of interleukin-4 production (GO:0032753)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	CD86
positive regulation of macrophage derived foam cell differentiation (GO:0010744)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	CSF1
RNA destabilization (GO:0050779)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	GIGYF2
positive regulation of myoblast differentiation (GO:0045663)	1/18	0.12041950100185367	0.31119900546710993	0	0	8.277430120984564	17.521447135021635	AKIRIN1
