Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
retinoid binding (GO:0005501)	1/34	0.30415186571641417	0.4603826678461961	0	0	2.837139164153382	3.3768428817219376	CRABP2
mRNA binding (GO:0003729)	4/263	0.304760357588327	0.4603826678461961	0	0	1.4500297000297	1.722968100301433	FUBP1;PABPC4;ELAVL4;PPIE
ubiquitin conjugating enzyme activity (GO:0061631)	1/35	0.3115404048259922	0.4681347882041364	0	0	2.7535545023696684	3.2112675102149244	UBE2U
NADP binding (GO:0050661)	1/36	0.31885085819729947	0.47659812488438447	0	0	2.674746106973595	3.0573198964761987	DPYD
protein heterodimerization activity (GO:0046982)	3/188	0.32133599834915716	0.47736015163144074	0	0	1.5209879736195526	1.7267289435885294	GADD45A;ARNT;ATP1A1
hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	1/37	0.32608404724119544	0.47736015163144074	0	0	2.6003159557661926	2.9139143648415464	GBA
phosphotyrosine residue binding (GO:0001784)	1/37	0.32608404724119544	0.47736015163144074	0	0	2.6003159557661926	2.9139143648415464	SHE
protein serine/threonine kinase activator activity (GO:0043539)	1/37	0.32608404724119544	0.47736015163144074	0	0	2.6003159557661926	2.9139143648415464	CKS1B
ubiquitin-like protein conjugating enzyme activity (GO:0061650)	1/38	0.3332407846238109	0.48533529658031943	0	0	2.5299090559754065	2.780091695092411	UBE2U
nucleoside-triphosphatase activity (GO:0017111)	4/278	0.34067963766527976	0.49160763517382217	0	0	1.3695957327344188	1.4747981093793017	NRAS;RIT1;RAP1A;RABL3
phosphatase binding (GO:0019902)	2/114	0.3410095215818414	0.49160763517382217	0	0	1.6731292517006802	1.8000275382859925	DLG1;DZIP3
sulfotransferase activity (GO:0008146)	1/40	0.34732811333403707	0.49320592093433263	0	0	2.3999270871308784	2.537887793880019	HS2ST1
tau protein binding (GO:0048156)	1/40	0.34732811333403707	0.49320592093433263	0	0	2.3999270871308784	2.537887793880019	GSK3B
peptidase inhibitor activity (GO:0030414)	1/40	0.34732811333403707	0.49320592093433263	0	0	2.3999270871308784	2.537887793880019	PROS1
GTPase binding (GO:0051020)	3/201	0.35897187903474503	0.5013477666929153	0	0	1.420182688125272	1.4549931054518794	PAK2;EVI5;SOD1
signal sequence binding (GO:0005048)	1/42	0.36111917799501597	0.5013477666929153	0	0	2.2826262859784996	2.3249627085131803	TOMM70
cell-cell adhesion mediator activity (GO:0098632)	1/42	0.36111917799501597	0.5013477666929153	0	0	2.2826262859784996	2.3249627085131803	CD200
protein phosphorylated amino acid binding (GO:0045309)	1/42	0.36111917799501597	0.5013477666929153	0	0	2.2826262859784996	2.3249627085131803	SHE
purine ribonucleoside triphosphate binding (GO:0035639)	6/460	0.3618883527184776	0.5013477666929153	0	0	1.2403661092339935	1.260732341039825	NRAS;RIT1;RAP1A;RABL3;ATP1A1;PRKACB
snRNA binding (GO:0017069)	1/43	0.3679055543449789	0.5072095991940486	0	0	2.228165199729181	2.228007043569684	TOE1
cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	1/44	0.3746201802065422	0.512586155972361	0	0	2.1762371872589	2.1367224196694647	CKS1B
protein phosphatase binding (GO:0019903)	2/123	0.37541521282482776	0.512586155972361	0	0	1.5479732388823297	1.5165844148476884	CTTNBP2NL;SOD1
DNA-binding transcription factor binding (GO:0140297)	3/208	0.3791351602104557	0.5131702472728902	0	0	1.3711985062434355	1.329874030771048	GSK3B;JUN;CGGBP1
histone-lysine N-methyltransferase activity (GO:0018024)	1/45	0.3812638104738727	0.5131702472728902	0	0	2.126669538991814	2.050670296877508	ASH1L
copper ion binding (GO:0005507)	1/45	0.3812638104738727	0.5131702472728902	0	0	2.126669538991814	2.050670296877508	SOD1
endopeptidase regulator activity (GO:0061135)	1/46	0.3878371924135322	0.5195554841766186	0	0	2.079304897314376	1.969454459811684	PROS1
acetylglucosaminyltransferase activity (GO:0008375)	1/48	0.40077616051998316	0.5293973469194196	0	0	1.9906221639608752	1.8201297763279127	POMGNT1
manganese ion binding (GO:0030145)	1/48	0.40077616051998316	0.5293973469194196	0	0	1.9906221639608752	1.8201297763279127	POMGNT1
cation transmembrane transporter activity (GO:0008324)	1/48	0.40077616051998316	0.5293973469194196	0	0	1.9906221639608752	1.8201297763279127	SLC39A1
methyltransferase activity (GO:0008168)	1/50	0.41344290663735483	0.5386136948853614	0	0	1.909178837411742	1.6862551884518757	NSUN4
calcium-dependent phospholipid binding (GO:0005544)	1/50	0.41344290663735483	0.5386136948853614	0	0	1.909178837411742	1.6862551884518757	ANXA9
chemokine receptor binding (GO:0042379)	1/50	0.41344290663735483	0.5386136948853614	0	0	1.909178837411742	1.6862551884518757	S100A14
inorganic cation transmembrane transporter activity (GO:0022890)	1/51	0.4196759825819598	0.5442373472752355	0	0	1.8709004739336492	1.6244511239601722	SLC39A1
nuclear receptor coactivator activity (GO:0030374)	1/53	0.4319450471806209	0.5550787031642368	0	0	1.7987604812249363	1.5099819053796704	DCAF6
exopeptidase activity (GO:0008238)	1/53	0.4319450471806209	0.5550787031642368	0	0	1.7987604812249363	1.5099819053796704	ZMPSTE24
pyrophosphatase activity (GO:0016462)	1/54	0.43798241664755105	0.5603018303058761	0	0	1.76473218277743	1.45692144369242	BNIPL
metalloexopeptidase activity (GO:0008235)	1/55	0.4439559193719467	0.5628726834894323	0	0	1.7319641916798314	1.4064068863322585	ZMPSTE24
calcium ion transmembrane transporter activity (GO:0015085)	1/55	0.4439559193719467	0.5628726834894323	0	0	1.7319641916798314	1.4064068863322585	ANXA9
G protein-coupled receptor binding (GO:0001664)	2/143	0.448969566341625	0.5653186225820445	0	0	1.3270516717325227	1.0627032103117742	WNT2B;S100A14
myosin binding (GO:0017022)	1/56	0.4498662278293734	0.5653186225820445	0	0	1.700387763894873	1.358278267976027	SPATA6
protein phosphatase regulator activity (GO:0019888)	1/57	0.4557140074354254	0.5701443969676687	0	0	1.6699390656736628	1.3123881499782104	RCAN1
guanyl-nucleotide exchange factor activity (GO:0005085)	2/149	0.4700892611642185	0.583914770826393	0	0	1.272497570456754	0.9605227576867044	VAV3;RAP1A
transmembrane receptor protein kinase activity (GO:0019199)	1/60	0.47288872285236055	0.583914770826393	0	0	1.5847859265804483	1.1868385360554081	TIE1
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	1/60	0.47288872285236055	0.583914770826393	0	0	1.5847859265804483	1.1868385360554081	TIE1
methylation-dependent protein binding (GO:0140034)	1/63	0.4895239716951947	0.5966729955426407	0	0	1.5078734138510932	1.0771069211384339	MTF2
PDZ domain binding (GO:0030165)	1/63	0.4895239716951947	0.5966729955426407	0	0	1.5078734138510932	1.0771069211384339	F11R
protein kinase activator activity (GO:0030295)	1/63	0.4895239716951947	0.5966729955426407	0	0	1.5078734138510932	1.0771069211384339	PAK2
DNA binding (GO:0003677)	9/811	0.49223590641109055	0.5974145188920927	0	0	1.0495559131727332	0.7439222849754208	JUN;POU2F1;FUBP1;NFYC;ZMYM6;MTF2;ARNT;ILF2;CGGBP1
chloride channel activity (GO:0005254)	1/64	0.49495210377042115	0.5981548828544664	0	0	1.4838636876551567	1.0435928455410826	CLCA2
calcium ion binding (GO:0005509)	4/348	0.5055252103621001	0.6083438972154085	0	0	1.0869856887298748	0.7414952982542325	S100A14;ANXA9;S100A3;CASQ1
DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	3/256	0.5117400070140198	0.6132243122024541	0	0	1.1083268717968116	0.742510932570225	HEYL;JUN;ZFP69
methylated histone binding (GO:0035064)	1/68	0.5160961455181692	0.6158458207023532	0	0	1.39499186531796	0.9227343914712242	MTF2
transcription cis-regulatory region binding (GO:0000976)	6/549	0.5274843720919064	0.6251821914475003	0	0	1.0322909402993081	0.6602904896318711	JUN;DR1;ZFP69;NFYC;BBX;ARNT
RNA binding (GO:0003723)	15/1406	0.5283229786880285	0.6251821914475003	0	0	1.0070358030413062	0.6425366566305513	TOE1;SF3B4;JUN;TFRC;PABPC4;ILF2;CMSS1;PRDX1;FUBP1;CSDE1;ERI3;PPIE;MRPL9;DZIP3;SRSF11
protein tyrosine phosphatase activity (GO:0004725)	1/74	0.5461714311952984	0.6436211056409326	0	0	1.2799454651691229	0.7741396573548323	PTPRF
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	1/75	0.5509998662680546	0.6439669218935289	0	0	1.262584859741258	0.7525267277413583	ANXA9
phosphotransferase activity, alcohol group as acceptor (GO:0016773)	1/75	0.5509998662680546	0.6439669218935289	0	0	1.262584859741258	0.7525267277413583	FGGY
actin binding (GO:0003779)	2/177	0.5619021330809352	0.654017236864695	0	0	1.0673741496598639	0.6152639030362042	CAP1;CGN
phosphatase activity (GO:0016791)	1/79	0.5698076499674782	0.6605117248602604	0	0	1.1975938753189939	0.6735943772611771	PLPP3
amyloid-beta binding (GO:0001540)	1/80	0.5743857592016209	0.6631120146880503	0	0	1.1823744675745396	0.6555723169303329	PFDN2
calcium channel activity (GO:0005262)	1/84	0.5922183512046226	0.6781855312181969	0	0	1.125164163764061	0.5894508621505026	ANXA9
UDP-glycosyltransferase activity (GO:0008194)	1/84	0.5922183512046226	0.6781855312181969	0	0	1.125164163764061	0.5894508621505026	POMGNT1
ubiquitin-protein transferase activity (GO:0004842)	4/392	0.5995386815561211	0.6838111869957365	0	0	0.9615384615384616	0.4919180611218233	RNF168;UBE2U;DZIP3;RNF220
potassium channel activity (GO:0005267)	1/91	0.6216542811405498	0.7061992633756645	0	0	1.0372827804107425	0.493094317398827	KCNA3
phosphatidylinositol binding (GO:0035091)	1/92	0.6256830628965843	0.7079441827196412	0	0	1.025831987917296	0.48102423708414155	GAP43
phosphatidylinositol bisphosphate binding (GO:1902936)	1/94	0.6336129765990864	0.7140717672783355	0	0	1.0036691637364317	0.457991259582563	ANXA9
metal ion binding (GO:0046872)	5/517	0.6436554346305654	0.7171548687413094	0	0	0.9093825483091788	0.4006664351529108	S100A14;ANXA9;S100A3;CASQ1;PRKACB
single-stranded DNA binding (GO:0003697)	1/97	0.6451954083777899	0.7171548687413094	0	0	0.9721563981042654	0.42600092593201183	FUBP1
voltage-gated cation channel activity (GO:0022843)	1/97	0.6451954083777899	0.7171548687413094	0	0	0.9721563981042654	0.42600092593201183	KCNA3
cation channel activity (GO:0005261)	1/98	0.6489746523468891	0.7171548687413094	0	0	0.9620853080568721	0.41596876190503784	ANXA9
protein kinase regulator activity (GO:0019887)	1/98	0.6489746523468891	0.7171548687413094	0	0	0.9620853080568721	0.41596876190503784	FAF1
transcription regulatory region nucleic acid binding (GO:0001067)	2/212	0.6599364355834054	0.7264416577739812	0	0	0.887891156462585	0.3690180047358428	JUN;NFYC
phosphatidylinositol phosphate binding (GO:1901981)	1/102	0.6636951598239673	0.7277583991892151	0	0	0.9237952231242081	0.378693529711757	GAP43
cysteine-type endopeptidase activity (GO:0004197)	1/105	0.6743308410399182	0.7309540414325831	0	0	0.8970105723660226	0.35345304638046526	USP16
cytokine receptor binding (GO:0005126)	1/105	0.6743308410399182	0.7309540414325831	0	0	0.8970105723660226	0.35345304638046526	S100A14
growth factor receptor binding (GO:0070851)	1/105	0.6743308410399182	0.7309540414325831	0	0	0.8970105723660226	0.35345304638046526	GLMN
protein tyrosine kinase activity (GO:0004713)	1/108	0.6846317023028019	0.7392981119923792	0	0	0.8717278646410064	0.33027523759272587	TIE1
DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	3/333	0.6884539930320084	0.7406095985647363	0	0	0.8463679860809047	0.31595491187562563	JUN;NFIA;NFYC
kinase activity (GO:0016301)	1/112	0.6978634398476761	0.747898931761283	0	0	0.8401434609965416	0.302226353321896	GSK3B
endopeptidase inhibitor activity (GO:0004866)	1/115	0.7074232924476017	0.7545382366350949	0	0	0.8179097031678723	0.28309987600738623	PROS1
protein serine/threonine kinase activity (GO:0004674)	3/344	0.7093722154280646	0.7545382366350949	0	0	0.8186027585626289	0.281087643396402	PLK3;GSK3B;PAK2
organic anion transmembrane transporter activity (GO:0008514)	1/144	0.7856370072936472	0.832540709221626	0	0	0.6510787790408643	0.15707953708507666	SLC35A3
magnesium ion binding (GO:0000287)	1/146	0.7901901048377249	0.8342527500888992	0	0	0.6420330119300539	0.15118704015139112	PRKACB
ATP binding (GO:0005524)	2/278	0.7964607155059458	0.83775867853218	0	0	0.6732919254658385	0.15322607448187217	ATP1A1;PRKACB
double-stranded DNA binding (GO:0003690)	5/651	0.8237484913841994	0.8632641016720023	0	0	0.7157386219171116	0.138774578987173	JUN;BBX;ARNT;RXRG;CGGBP1
adenyl ribonucleotide binding (GO:0032559)	2/306	0.8380824773487301	0.8732392065535457	0	0	0.6104010025062656	0.10782047721457026	ATP1A1;PRKACB
receptor ligand activity (GO:0048018)	2/307	0.8394165612292885	0.8732392065535457	0	0	0.6083684621389539	0.10649380328232663	SEMA6C;WNT2B
cytokine activity (GO:0005125)	1/173	0.8430136935515394	0.8737806166738584	0	0	0.5405047944450567	0.09230312652654996	WNT2B
transition metal ion binding (GO:0046914)	3/445	0.8538483242619995	0.8817924512378468	0	0	0.6282664703717336	0.09926717490656788	USP16;POMGNT1;SOD1
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	11/1359	0.8600283259691103	0.8839472438974763	0	0	0.7486307335724937	0.11288599320732223	HEYL;JUN;ZFP69;POU2F1;NFIA;NFYC;BBX;ARNT;ZNF644;RXRG;CC2D1B
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	9/1149	0.8652723021249943	0.8839472438974763	0	0	0.7252268602540834	0.10494831972666416	HEYL;JUN;POU2F1;NFIA;NFYC;ARNT;ZNF644;RXRG;CC2D1B
cis-regulatory region sequence-specific DNA binding (GO:0000987)	9/1149	0.8652723021249943	0.8839472438974763	0	0	0.7252268602540834	0.10494831972666416	HEYL;JUN;POU2F1;NFIA;NFYC;ARNT;ZNF644;RXRG;CC2D1B
sequence-specific DNA binding (GO:0043565)	5/707	0.8734124416652238	0.8865143990745614	0	0	0.6567158016433379	0.08888477165361101	JUN;POU2F1;BBX;ARNT;RXRG
zinc ion binding (GO:0008270)	2/336	0.8740282807777366	0.8865143990745614	0	0	0.554719133162247	0.0746887963932508	USP16;SOD1
sequence-specific double-stranded DNA binding (GO:1990837)	5/712	0.8772123892994192	0.88657764612468	0	0	0.6519005937860867	0.08540297970580313	JUN;NFYC;BBX;ARNT;RXRG
ubiquitin protein ligase activity (GO:0061630)	1/263	0.9404698427455634	0.9471398416302836	0	0	0.353207192214464	0.021678337213679046	RNF220
ubiquitin-like protein ligase activity (GO:0061659)	1/270	0.9448046455623363	0.9481431778788111	0	0	0.3438925985306295	0.019525223469564396	RNF220
tubulin binding (GO:0015631)	1/307	0.9630038936780565	0.9630038936780565	0	0	0.30173775671406006	0.011374856820447341	TTLL7
