Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cis-regulatory region sequence-specific DNA binding (GO:0000987)	9/1149	0.4466820837103831	0.5055164780054644	0	0	1.0945029239766082	0.8820688370637578	HEYL;JUN;MUC1;TAL1;MTF1;ZBTB20;ARNT;ZNF148;GABPA
metalloendopeptidase activity (GO:0004222)	1/82	0.44774316623341126	0.5055164780054644	0	0	1.7072433739100406	1.3718306591316785	ADAMTSL4
voltage-gated potassium channel activity (GO:0005249)	1/82	0.44774316623341126	0.5055164780054644	0	0	1.7072433739100406	1.3718306591316785	KCNA3
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	1/87	0.4674215946571725	0.5249119512192846	0	0	1.6075784680435843	1.2226014542765409	HSD17B7
potassium channel activity (GO:0005267)	1/91	0.4826616682524694	0.5391433528352052	0	0	1.5358197358197359	1.1187515309818774	KCNA3
microtubule binding (GO:0008017)	2/232	0.49948758845249525	0.5501059432485359	0	0	1.201837109614207	0.8342823060014469	MACF1;PSRC1
GTPase regulator activity (GO:0030695)	2/233	0.5017684085625	0.5501059432485359	0	0	1.1965733796719713	0.8251768696457543	VAV3;JUN
single-stranded DNA binding (GO:0003697)	1/97	0.5047134318214794	0.5501059432485359	0	0	1.4393939393939394	0.9842064377092156	POLR3C
voltage-gated cation channel activity (GO:0022843)	1/97	0.5047134318214794	0.5501059432485359	0	0	1.4393939393939394	0.9842064377092156	KCNA3
double-stranded DNA binding (GO:0003690)	5/651	0.5055735573665116	0.5501059432485359	0	0	1.0696705793260128	0.7295813733845526	JUN;MTF1;ZBTB20;ARNT;GABPA
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	10/1359	0.5187457725302256	0.5615289290275637	0	0	1.0238097872387506	0.6719687048713925	HEYL;JUN;ZFP69;MUC1;TAL1;MTF1;ZBTB20;ARNT;ZNF148;GABPA
phosphatidylinositol phosphate binding (GO:1901981)	1/102	0.5223749571830109	0.5625576461970886	0	0	1.3677906252163679	0.8882017061384131	GOLPH3L
DNA binding (GO:0003677)	6/811	0.5315080404005922	0.5678209912435425	0	0	1.028949500405077	0.6503341076049581	JUN;POLR3C;MTF1;MTF2;ARNT;ZNF148
cytokine receptor binding (GO:0005126)	1/105	0.532670167976085	0.5678209912435425	0	0	1.328133405056482	0.836528634492534	S100A14
hexosyltransferase activity (GO:0016758)	1/119	0.5778749013457063	0.6128976226393854	0	0	1.1697285765082375	0.6414766567855932	B4GALT3
magnesium ion binding (GO:0000287)	1/146	0.653148003177829	0.6892516616449451	0	0	0.9506149023390402	0.40491586664755996	PRKACB
calcium ion binding (GO:0005509)	2/348	0.7176535340648164	0.7514015311279775	0	0	0.794187087844989	0.26348615519680496	ITSN1;S100A14
small GTPase binding (GO:0031267)	1/175	0.7191986083653499	0.7514015311279775	0	0	0.7910135841170324	0.2607321026305887	MLPH
metal ion binding (GO:0046872)	3/517	0.7231457675221763	0.7517852038596883	0	0	0.8006457488202666	0.25952488575596894	ITSN1;S100A14;PRKACB
GTPase binding (GO:0051020)	1/201	0.7677099030579881	0.7941826583358499	0	0	0.6872727272727273	0.18167597343169833	MLPH
G protein-coupled receptor activity (GO:0004930)	1/283	0.87249093303897	0.8981524310695278	0	0	0.48539403858552793	0.06620921124444039	GNAT2
tubulin binding (GO:0015631)	1/307	0.8930711404168368	0.9104123276093967	0	0	0.4467754467754468	0.050525404923028955	PSRC1
receptor ligand activity (GO:0048018)	1/307	0.8930711404168368	0.9104123276093967	0	0	0.4467754467754468	0.050525404923028955	PRLH
zinc ion binding (GO:0008270)	1/336	0.9135832239789556	0.9268235605583609	0	0	0.40749399853877466	0.03682963472163518	USP16
protein serine/threonine kinase activity (GO:0004674)	1/344	0.918518751491362	0.9273506625633943	0	0	0.3978266631327856	0.033812465345785025	GSK3B
ubiquitin-protein transferase activity (GO:0004842)	1/392	0.9427735307632124	0.9472844089008353	0	0	0.34813013073882637	0.02051502433834731	DZIP3
transition metal ion binding (GO:0046914)	1/445	0.9612996499773541	0.9612996499773541	0	0	0.30573930573930574	0.012067257685494517	USP16
